id,user_id,schedule,drinking,smoking,workout_freq,diet,pet_view,spending_view,saving_view,travel_pref,interests,personality,created_at,updated_at
373,373,normal,never,never,none,keto,reject,frugal,balanced,"[""museum""]","[""basketball"", ""coding""]",INTJ,2025-07-06 11:18:51,2025-07-06 11:18:51
374,374,late,never,often,3+weekly,vegetarian,ok,balanced,conservative,"[""island""]","[""travel"", ""reading"", ""football"", ""music"", ""coding""]",ENFP,2025-06-20 11:18:51,2025-06-20 11:18:51
375,375,normal,often,occasionally,daily,normal,ok,luxury,conservative,"[""mountain"", ""island""]","[""photography"", ""reading"", ""basketball"", ""football""]",ESFJ,2025-06-22 11:18:51,2025-06-22 11:18:51
376,376,early,often,never,daily,halal,love,frugal,conservative,"[""citywalk"", ""island"", ""museum""]","[""coding"", ""music"", ""running""]",INTJ,2025-06-25 11:18:51,2025-06-25 11:18:51
377,377,early,never,occasionally,weekly,vegetarian,reject,frugal,balanced,"[""museum"", ""mountain"", ""island""]","[""travel"", ""gaming"", ""yoga"", ""reading"", ""cooking""]",,2025-08-14 11:18:51,2025-08-14 11:18:51
378,378,normal,often,often,3+weekly,normal,allergic,balanced,conservative,"[""roadtrip""]","[""travel"", ""football""]",ENFP,2025-06-14 11:18:51,2025-06-14 11:18:51
379,379,late,never,never,none,vegan,love,balanced,conservative,"[""roadtrip"", ""sea""]","[""reading"", ""gaming"", ""running"", ""basketball"", ""coding"", ""music""]",ENTP,2025-08-01 11:18:51,2025-08-01 11:18:51
380,380,early,occasionally,often,daily,vegan,reject,balanced,aggressive,"[""island""]","[""cooking"", ""reading"", ""movie"", ""photography""]",ISFJ,2025-06-30 11:18:51,2025-06-30 11:18:51
381,381,normal,occasionally,often,daily,keto,ok,balanced,balanced,"[""desert"", ""sea"", ""museum""]","[""boardgame"", ""photography"", ""yoga""]",ENFP,2025-08-24 11:18:51,2025-08-24 11:18:51
382,382,normal,never,occasionally,none,vegan,allergic,balanced,conservative,"[""roadtrip"", ""citywalk""]","[""reading"", ""basketball""]",ENTP,2025-08-11 11:18:51,2025-08-11 11:18:51
383,383,early,never,never,none,keto,ok,frugal,balanced,"[""mountain"", ""roadtrip"", ""desert""]","[""gaming"", ""photography"", ""basketball"", ""boardgame"", ""music"", ""yoga""]",INTJ,2025-08-30 11:18:51,2025-08-30 11:18:51
384,384,late,occasionally,often,3+weekly,keto,ok,balanced,balanced,"[""citywalk"", ""mountain""]","[""running"", ""boardgame"", ""movie"", ""cooking"", ""yoga""]",ENTP,2025-06-19 11:18:51,2025-06-19 11:18:51
385,385,late,never,occasionally,daily,halal,allergic,frugal,balanced,"[""citywalk""]","[""gaming"", ""football"", ""music"", ""yoga"", ""basketball""]",ENTP,2025-08-26 11:18:51,2025-08-26 11:18:51
386,386,early,occasionally,never,none,vegan,allergic,luxury,aggressive,"[""museum""]","[""photography"", ""music"", ""boardgame"", ""movie"", ""basketball""]",ENFP,2025-08-27 11:18:51,2025-08-27 11:18:51
387,387,normal,never,never,3+weekly,vegetarian,love,balanced,balanced,"[""roadtrip""]","[""movie"", ""yoga"", ""cooking"", ""basketball"", ""hiking"", ""boardgame""]",ISTP,2025-07-16 11:18:51,2025-07-16 11:18:51
388,388,late,occasionally,often,none,halal,reject,balanced,balanced,"[""mountain""]","[""football"", ""movie"", ""coding"", ""yoga""]",INTJ,2025-07-23 11:18:51,2025-07-23 11:18:51
389,389,late,often,often,none,keto,reject,frugal,conservative,"[""desert""]","[""gaming"", ""running"", ""football"", ""hiking""]",ISFJ,2025-07-26 11:18:51,2025-07-26 11:18:51
390,390,early,occasionally,often,weekly,vegetarian,reject,balanced,aggressive,"[""museum"", ""desert""]","[""music"", ""basketball""]",ISTP,2025-08-03 11:18:51,2025-08-03 11:18:51
391,391,early,occasionally,never,daily,vegetarian,love,luxury,balanced,"[""citywalk"", ""museum"", ""island""]","[""basketball"", ""gaming"", ""music"", ""coding"", ""movie""]",ESFJ,2025-07-25 11:18:51,2025-07-25 11:18:51
392,392,late,occasionally,never,weekly,vegan,love,frugal,aggressive,"[""island"", ""sea""]","[""cooking"", ""coding"", ""gaming"", ""football""]",,2025-07-14 11:18:51,2025-07-14 11:18:51
393,393,late,often,often,daily,low_carb,love,luxury,balanced,"[""museum""]","[""coding"", ""running"", ""gaming"", ""boardgame"", ""hiking""]",,2025-07-19 11:18:51,2025-07-19 11:18:51
394,394,late,often,never,none,low_carb,ok,balanced,aggressive,"[""desert"", ""citywalk""]","[""yoga"", ""photography"", ""coding""]",ESFJ,2025-06-19 11:18:51,2025-06-19 11:18:51
395,395,normal,never,occasionally,none,vegetarian,reject,balanced,aggressive,"[""citywalk""]","[""cooking"", ""music""]",ISFJ,2025-08-12 11:18:51,2025-08-12 11:18:51
396,396,normal,often,occasionally,weekly,normal,allergic,frugal,conservative,"[""sea"", ""mountain""]","[""reading"", ""boardgame"", ""cooking"", ""gaming"", ""running""]",ISTP,2025-07-12 11:18:51,2025-07-12 11:18:51
397,397,early,often,often,3+weekly,vegan,allergic,frugal,aggressive,"[""roadtrip"", ""museum""]","[""hiking"", ""yoga""]",ENTP,2025-08-20 11:18:51,2025-08-20 11:18:51
398,398,early,never,occasionally,none,vegetarian,reject,luxury,balanced,"[""mountain"", ""museum"", ""roadtrip""]","[""reading"", ""basketball"", ""movie"", ""boardgame"", ""cooking"", ""photography""]",ISTP,2025-07-26 11:18:51,2025-07-26 11:18:51
399,399,late,never,never,weekly,low_carb,allergic,balanced,balanced,"[""sea""]","[""music"", ""travel""]",ENTP,2025-08-29 11:18:51,2025-08-29 11:18:51
400,400,early,often,occasionally,weekly,low_carb,ok,luxury,balanced,"[""desert"", ""island""]","[""reading"", ""travel"", ""gaming"", ""football""]",ENFP,2025-07-01 11:18:51,2025-07-01 11:18:51
401,401,early,never,occasionally,daily,low_carb,ok,balanced,conservative,"[""citywalk"", ""island"", ""roadtrip""]","[""cooking"", ""boardgame"", ""reading""]",ENFP,2025-07-27 11:18:51,2025-07-27 11:18:51
402,402,normal,occasionally,never,3+weekly,normal,allergic,balanced,aggressive,"[""island""]","[""movie"", ""reading"", ""running"", ""football"", ""cooking"", ""coding""]",INTJ,2025-08-30 11:18:51,2025-08-30 11:18:51
403,403,late,never,occasionally,weekly,normal,love,frugal,aggressive,"[""citywalk"", ""roadtrip"", ""desert""]","[""hiking"", ""boardgame"", ""basketball"", ""music""]",,2025-06-22 11:18:51,2025-06-22 11:18:51
404,404,late,never,never,none,normal,allergic,luxury,aggressive,"[""sea"", ""mountain""]","[""photography"", ""reading"", ""gaming"", ""coding"", ""football"", ""movie""]",INTJ,2025-09-01 11:18:51,2025-09-01 11:18:51
405,405,normal,occasionally,never,none,vegetarian,ok,frugal,conservative,"[""roadtrip""]","[""photography"", ""coding"", ""hiking"", ""movie""]",,2025-06-16 11:18:51,2025-06-16 11:18:51
406,406,early,never,occasionally,daily,vegetarian,love,balanced,conservative,"[""island"", ""desert""]","[""hiking"", ""gaming"", ""music"", ""boardgame"", ""yoga"", ""football""]",INTJ,2025-07-16 11:18:51,2025-07-16 11:18:51
407,407,late,often,occasionally,3+weekly,normal,allergic,balanced,conservative,"[""mountain"", ""citywalk""]","[""cooking"", ""reading"", ""photography"", ""football""]",,2025-08-13 11:18:51,2025-08-13 11:18:51
408,408,early,occasionally,often,none,vegetarian,ok,frugal,balanced,"[""island"", ""roadtrip""]","[""boardgame"", ""coding""]",INTJ,2025-07-14 11:18:51,2025-07-14 11:18:51
409,409,normal,never,occasionally,none,vegetarian,love,frugal,balanced,"[""mountain"", ""desert""]","[""yoga"", ""gaming"", ""music"", ""travel"", ""movie""]",INTJ,2025-07-22 11:18:51,2025-07-22 11:18:51
410,410,late,never,never,weekly,vegetarian,love,balanced,aggressive,"[""island""]","[""gaming"", ""reading"", ""music"", ""yoga"", ""running"", ""boardgame""]",ENTP,2025-08-28 11:18:51,2025-08-28 11:18:51
411,411,early,often,never,3+weekly,keto,ok,frugal,conservative,"[""museum""]","[""cooking"", ""movie""]",,2025-06-23 11:18:51,2025-06-23 11:18:51
412,412,normal,never,occasionally,daily,vegan,reject,balanced,conservative,"[""desert"", ""island""]","[""hiking"", ""movie"", ""reading""]",,2025-08-07 11:18:51,2025-08-07 11:18:51
413,413,normal,never,often,weekly,halal,allergic,frugal,aggressive,"[""island""]","[""hiking"", ""running""]",ISFJ,2025-08-22 11:18:51,2025-08-22 11:18:51
414,414,late,never,occasionally,3+weekly,keto,love,luxury,balanced,"[""roadtrip"", ""sea"", ""mountain""]","[""boardgame"", ""movie"", ""reading"", ""running""]",ESFJ,2025-07-29 11:18:51,2025-07-29 11:18:51
415,415,normal,never,occasionally,3+weekly,normal,reject,frugal,conservative,"[""roadtrip""]","[""gaming"", ""movie"", ""boardgame"", ""reading""]",ISFJ,2025-08-20 11:18:51,2025-08-20 11:18:51
416,416,early,never,often,none,low_carb,allergic,frugal,conservative,"[""citywalk""]","[""running"", ""football""]",INTJ,2025-07-28 11:18:51,2025-07-28 11:18:51
417,417,early,often,occasionally,weekly,normal,ok,luxury,balanced,"[""desert""]","[""photography"", ""movie"", ""hiking""]",INTJ,2025-08-08 11:18:51,2025-08-08 11:18:51
418,418,late,occasionally,never,daily,vegetarian,ok,balanced,balanced,"[""island"", ""sea"", ""mountain""]","[""cooking"", ""yoga"", ""running"", ""photography""]",,2025-07-31 11:18:51,2025-07-31 11:18:51
419,419,early,never,never,3+weekly,vegan,ok,frugal,aggressive,"[""roadtrip"", ""desert"", ""sea""]","[""coding"", ""photography""]",ENFP,2025-06-17 11:18:51,2025-06-17 11:18:51
420,420,late,never,occasionally,3+weekly,keto,reject,balanced,aggressive,"[""roadtrip"", ""mountain""]","[""basketball"", ""boardgame"", ""running"", ""travel""]",INTJ,2025-06-17 11:18:51,2025-06-17 11:18:51
421,421,late,often,often,daily,vegan,reject,balanced,conservative,"[""sea"", ""roadtrip"", ""mountain""]","[""travel"", ""photography"", ""hiking"", ""movie"", ""coding""]",ENFP,2025-06-12 11:18:51,2025-06-12 11:18:51
422,422,early,never,often,none,low_carb,ok,balanced,conservative,"[""mountain"", ""roadtrip"", ""island""]","[""cooking"", ""football"", ""gaming"", ""travel""]",ENFP,2025-07-09 11:18:51,2025-07-09 11:18:51
423,423,late,often,occasionally,3+weekly,vegan,love,luxury,balanced,"[""roadtrip"", ""mountain"", ""sea""]","[""travel"", ""reading"", ""coding"", ""yoga"", ""basketball""]",ENFP,2025-09-01 11:18:51,2025-09-01 11:18:51
424,424,late,occasionally,occasionally,weekly,vegetarian,reject,luxury,conservative,"[""island"", ""citywalk""]","[""basketball"", ""music"", ""boardgame""]",ISTP,2025-08-12 11:18:51,2025-08-12 11:18:51
425,425,normal,occasionally,occasionally,3+weekly,keto,reject,frugal,aggressive,"[""roadtrip"", ""island"", ""museum""]","[""coding"", ""yoga"", ""hiking"", ""gaming"", ""reading"", ""running""]",ISFJ,2025-06-26 11:18:51,2025-06-26 11:18:51
426,426,late,never,occasionally,weekly,low_carb,reject,luxury,conservative,"[""sea"", ""desert"", ""roadtrip""]","[""gaming"", ""basketball"", ""travel""]",ESFJ,2025-07-11 11:18:51,2025-07-11 11:18:51
427,427,normal,never,occasionally,none,halal,allergic,luxury,aggressive,"[""sea"", ""museum""]","[""coding"", ""yoga"", ""movie""]",ESFJ,2025-08-22 11:18:51,2025-08-22 11:18:51
428,428,normal,occasionally,often,3+weekly,vegetarian,allergic,balanced,conservative,"[""mountain""]","[""music"", ""boardgame""]",ISTP,2025-08-06 11:18:51,2025-08-06 11:18:51
429,429,normal,occasionally,occasionally,none,normal,reject,frugal,conservative,"[""island"", ""desert"", ""museum""]","[""running"", ""music""]",,2025-08-03 11:18:51,2025-08-03 11:18:51
430,430,late,occasionally,never,3+weekly,vegan,allergic,balanced,balanced,"[""desert"", ""citywalk"", ""mountain""]","[""hiking"", ""movie""]",ENTP,2025-09-06 11:18:51,2025-09-06 11:18:51
431,431,early,never,never,daily,vegetarian,ok,frugal,conservative,"[""island""]","[""photography"", ""boardgame"", ""gaming""]",ESFJ,2025-07-03 11:18:51,2025-07-03 11:18:51
432,432,late,occasionally,never,weekly,halal,allergic,frugal,conservative,"[""museum""]","[""coding"", ""gaming"", ""running"", ""music"", ""movie""]",INTJ,2025-07-17 11:18:51,2025-07-17 11:18:51
433,433,late,never,never,3+weekly,halal,allergic,balanced,conservative,"[""roadtrip"", ""mountain"", ""citywalk""]","[""cooking"", ""football"", ""basketball"", ""gaming"", ""yoga"", ""hiking""]",ISFJ,2025-08-17 11:18:51,2025-08-17 11:18:51
434,434,normal,occasionally,often,none,halal,reject,frugal,conservative,"[""desert"", ""mountain"", ""sea""]","[""reading"", ""music"", ""coding"", ""gaming"", ""cooking"", ""running""]",ENFP,2025-09-03 11:18:51,2025-09-03 11:18:51
435,435,normal,never,occasionally,weekly,vegan,reject,balanced,aggressive,"[""island"", ""desert""]","[""reading"", ""hiking"", ""yoga""]",ENFP,2025-09-01 11:18:51,2025-09-01 11:18:51
436,436,early,often,occasionally,3+weekly,vegetarian,allergic,frugal,conservative,"[""roadtrip"", ""island"", ""sea""]","[""yoga"", ""boardgame"", ""cooking"", ""photography"", ""reading"", ""travel""]",ENTP,2025-08-23 11:18:51,2025-08-23 11:18:51
437,437,late,occasionally,often,weekly,normal,ok,luxury,balanced,"[""citywalk"", ""museum""]","[""photography"", ""hiking""]",ESFJ,2025-06-21 11:18:51,2025-06-21 11:18:51
438,438,early,often,often,none,halal,reject,frugal,aggressive,"[""island"", ""mountain"", ""citywalk""]","[""boardgame"", ""hiking"", ""photography""]",ENTP,2025-07-23 11:18:51,2025-07-23 11:18:51
439,439,early,often,never,daily,vegetarian,reject,luxury,aggressive,"[""mountain"", ""citywalk"", ""island""]","[""coding"", ""photography"", ""football"", ""music""]",ISTP,2025-08-13 11:18:51,2025-08-13 11:18:51
440,440,late,occasionally,often,3+weekly,normal,reject,frugal,balanced,"[""mountain"", ""roadtrip"", ""sea""]","[""music"", ""coding"", ""running"", ""movie""]",ENTP,2025-09-05 11:18:51,2025-09-05 11:18:51
441,441,normal,never,never,none,vegan,reject,luxury,balanced,"[""museum"", ""desert""]","[""boardgame"", ""yoga"", ""hiking"", ""coding""]",,2025-07-12 11:18:51,2025-07-12 11:18:51
442,442,normal,often,occasionally,none,keto,love,balanced,balanced,"[""desert""]","[""basketball"", ""gaming"", ""movie"", ""yoga"", ""running""]",,2025-06-27 11:18:51,2025-06-27 11:18:51
443,443,normal,occasionally,never,3+weekly,low_carb,love,balanced,aggressive,"[""museum""]","[""coding"", ""running"", ""boardgame"", ""cooking"", ""photography"", ""hiking""]",ESFJ,2025-07-10 11:18:51,2025-07-10 11:18:51
444,444,early,occasionally,occasionally,daily,low_carb,reject,luxury,conservative,"[""sea"", ""museum""]","[""travel"", ""reading"", ""cooking"", ""basketball""]",INTJ,2025-07-14 11:18:51,2025-07-14 11:18:51
445,445,early,often,never,weekly,vegetarian,reject,balanced,conservative,"[""desert"", ""mountain"", ""sea""]","[""music"", ""hiking"", ""yoga"", ""movie"", ""photography""]",ISFJ,2025-07-17 11:18:51,2025-07-17 11:18:51
446,446,normal,often,never,3+weekly,keto,allergic,balanced,conservative,"[""mountain"", ""citywalk""]","[""music"", ""yoga"", ""running"", ""photography"", ""basketball"", ""football""]",ENTP,2025-07-17 11:18:51,2025-07-17 11:18:51
447,447,early,occasionally,occasionally,weekly,low_carb,allergic,frugal,aggressive,"[""desert"", ""museum""]","[""travel"", ""movie""]",ISFJ,2025-06-24 11:18:51,2025-06-24 11:18:51
448,448,early,often,often,daily,normal,reject,balanced,conservative,"[""roadtrip"", ""museum"", ""sea""]","[""coding"", ""football"", ""photography""]",ISFJ,2025-07-28 11:18:51,2025-07-28 11:18:51
449,449,normal,often,occasionally,weekly,keto,ok,frugal,conservative,"[""island"", ""citywalk"", ""desert""]","[""basketball"", ""cooking"", ""football"", ""gaming""]",ISTP,2025-08-19 11:18:51,2025-08-19 11:18:51
450,450,normal,never,often,weekly,low_carb,reject,frugal,aggressive,"[""citywalk"", ""sea""]","[""reading"", ""coding"", ""cooking"", ""basketball""]",ENTP,2025-08-11 11:18:51,2025-08-11 11:18:51
451,451,normal,often,never,3+weekly,normal,reject,luxury,conservative,"[""roadtrip""]","[""reading"", ""yoga"", ""cooking"", ""gaming"", ""travel""]",ENFP,2025-06-17 11:18:51,2025-06-17 11:18:51
452,452,normal,occasionally,never,none,normal,allergic,frugal,aggressive,"[""museum"", ""island"", ""mountain""]","[""running"", ""football"", ""music""]",,2025-08-03 11:18:51,2025-08-03 11:18:51
453,453,late,often,never,weekly,halal,ok,luxury,aggressive,"[""desert"", ""roadtrip"", ""museum""]","[""boardgame"", ""cooking"", ""gaming"", ""yoga""]",,2025-08-25 11:18:51,2025-08-25 11:18:51
454,454,early,often,often,daily,normal,reject,luxury,conservative,"[""sea"", ""roadtrip"", ""island""]","[""yoga"", ""music"", ""movie"", ""hiking""]",ESFJ,2025-08-08 11:18:51,2025-08-08 11:18:51
455,455,normal,often,occasionally,daily,vegan,allergic,luxury,aggressive,"[""roadtrip"", ""museum"", ""desert""]","[""music"", ""reading"", ""basketball"", ""yoga""]",ENTP,2025-07-28 11:18:51,2025-07-28 11:18:51
456,456,late,occasionally,often,3+weekly,vegetarian,allergic,frugal,balanced,"[""desert""]","[""running"", ""basketball""]",ENTP,2025-08-15 11:18:51,2025-08-15 11:18:51
457,457,late,never,often,none,normal,reject,balanced,balanced,"[""roadtrip""]","[""cooking"", ""running""]",ENTP,2025-06-27 11:18:51,2025-06-27 11:18:51
458,458,normal,occasionally,often,none,normal,allergic,luxury,aggressive,"[""museum""]","[""movie"", ""football"", ""music""]",ENFP,2025-06-29 11:18:51,2025-06-29 11:18:51
459,459,early,never,never,none,normal,ok,luxury,balanced,"[""sea""]","[""running"", ""photography""]",ESFJ,2025-09-01 11:18:51,2025-09-01 11:18:51
460,460,late,often,often,none,keto,ok,luxury,conservative,"[""sea"", ""desert""]","[""yoga"", ""movie"", ""music""]",ENFP,2025-09-09 11:18:51,2025-09-09 11:18:51
461,461,normal,occasionally,never,none,low_carb,ok,balanced,aggressive,"[""citywalk"", ""mountain""]","[""yoga"", ""photography"", ""coding""]",ESFJ,2025-08-26 11:18:51,2025-08-26 11:18:51
462,462,early,never,often,3+weekly,normal,reject,frugal,conservative,"[""museum"", ""citywalk""]","[""music"", ""cooking""]",ISFJ,2025-09-09 11:18:51,2025-09-09 11:18:51
463,463,late,never,often,none,vegan,ok,frugal,aggressive,"[""museum""]","[""music"", ""photography"", ""travel"", ""cooking""]",ISTP,2025-06-24 11:18:51,2025-06-24 11:18:51
464,464,late,never,often,weekly,halal,allergic,frugal,conservative,"[""island"", ""museum"", ""citywalk""]","[""travel"", ""cooking"", ""coding"", ""running"", ""boardgame""]",,2025-08-01 11:18:51,2025-08-01 11:18:51
465,465,normal,never,never,3+weekly,vegetarian,allergic,balanced,aggressive,"[""mountain"", ""desert"", ""sea""]","[""movie"", ""hiking"", ""cooking"", ""photography"", ""yoga"", ""football""]",ENFP,2025-07-19 11:18:51,2025-07-19 11:18:51
466,466,late,occasionally,often,3+weekly,keto,love,frugal,aggressive,"[""mountain"", ""museum""]","[""music"", ""boardgame"", ""movie"", ""hiking""]",INTJ,2025-07-15 11:18:51,2025-07-15 11:18:51
467,467,normal,never,occasionally,none,vegetarian,allergic,luxury,aggressive,"[""mountain"", ""museum"", ""sea""]","[""basketball"", ""running"", ""photography"", ""hiking"", ""cooking"", ""music""]",INTJ,2025-06-24 11:18:51,2025-06-24 11:18:51
